engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5,hashtag_6,hashtag_7,hashtag_9,hashtag_10,hashtag_11,hashtag_12,hashtag_13,hashtag_14,hashtag_15,hashtags/15/name,hashtag_16,hashtag_17,hashtag_18,hashtag_19,hashtag_20,hashtag_21,hashtag_22,hashtag_23,hashtag_24
5188,222900,1271,19200000,natara.daigle,False,False,439,wednesday,3:37:22,10300000,14900,75600000,8,92900,False,False,False,"All For Us (from the HBO Original Series ""Euphoria"")",False,7,viral,foryou,trend,eye,centralheterochromia,eyecolour,,,,,,,,,,,,,,,,,
17700,542300,14,13900000,princeplate,False,False,11,friday,2:55:00,10200000,39300,58300000,71,417500,False,False,False,original sound,True,5,pitbull,americanbully,dog,asmr,,,,,,,,,,,,,,,,,,,
28700,969800,299,33300000,jake_levine,False,False,39,saturday,17:03:32,10200000,25000,45500000,50,27400,True,False,False,Put Your Records On,False,3,drawing,funny,,,,,,,,,,,,,,,,,,,,,
3022,8900000,258,193000000,ricoanimations0,False,False,325,tuesday,14:00:51,10200000,39400,121900000,12,722300,False,False,False,original sound,True,11,comedy,trending,crazy,fyp,funnymemes,viral,memes,foryoupage,foryou,dark,,,,,,,,,,,,,
2117,3300000,346,76400000,iamdtg,False,False,157,wednesday,21:01:09,10200000,54100,67900000,17,355000,False,False,False,original sound,True,3,eminem,funny,,,,,,,,,,,,,,,,,,,,,
55300,20000000,73,384500000,sonyakisa8,False,True,342,tuesday,9:35:19,10200000,54000,87900000,10,522000,True,False,False,オリジナル楽曲 - kk,True,2,fyp,,,,,,,,,,,,,,,,,,,,,,
2377,2500000,782,54700000,willoriewisp,False,False,215,tuesday,23:38:52,10200000,40400,83400000,109,385400,False,False,False,original sound,True,8,tourettesyndromeawareness,tourettes,tourettesawareness,disabled,disability,foryoupage,tics,,,,,,,,,,,,,,,,
41,175900,147,10300000,grinnerzz,False,False,53,friday,12:20:55,10200000,31700,70400000,63,97400,True,False,False,original sound,True,6,fyp,views,popular,beautiful,perfectview,,,,,,,,,,,,,,,,,,
5099,3600000,284,212700000,thecarlinfamily,False,False,3029,wednesday,2:37:35,10200000,70600,64400000,144,282200,False,False,False,original sound,True,11,funny,babyanddad,cutetoddler,viral,trending,foryou,girldad,comedy,trend,4u,,,,,,,,,,,,,
16600,126100,331,10700000,editluvstar,False,False,58,sunday,0:28:12,10200000,93600,50200000,21,94900,False,False,False,som original,True,6,edit,fyp,fy,editluvstar,empatia,,,,,,,,,,,,,,,,,,
138,160200,24,10700000,cattilover,False,False,72,friday,10:00:44,10200000,38600,85200000,7,201000,False,False,False,original sound,True,5,catlover,catsoftiktok,fyp,fypシ,,,,,,,,,,,,,,,,,,,
635,7800000,2,114500000,smile_bam,False,True,300,thursday,10:28:39,10200000,87800,120700000,60,100100,False,False,False,오리지널 사운드 - bam Smile,True,8,fyp,추천,발톱,toenail,treatment,manicure,pedicure,,,,,,,,,,,,,,,,
36500,511400,287,12700000,josheboi88,False,False,231,wednesday,18:12:46,3900000,27700,23100000,15,200800,True,False,False,Vibe (If I Back It Up),False,11,blowthisup,ceo,cake,share,foryou,viral,trend,lit,college,dontflop,,,,,,,,,,,,,
64900,9100000,906,124500000,nikkililly,False,True,536,monday,17:20:15,3900000,74000,50900000,25,34000,False,False,False,Get Into It (Yuh),False,7,trend,makeupchallenge,vs,beforeandafter,makeuptutorial,glowymakeup,,,,,,,,,,,,,,,,,
47300,33600,1002,3900000,hunter3_567,False,False,2,tuesday,21:57:03,3900000,18400,21400000,55,134800,False,False,False,Love You So,False,6,trend,pfp,fypシ,fyp,tiktokfypシ,,,,,,,,,,,,,,,,,,
5128,138600,178,6700000,chaeeberry__,False,False,285,sunday,10:17:04,3900000,23200,30300000,10,85900,False,False,False,original sound - 𝙅𝙝𝙖🇵🇭,True,11,dogjumpscare,doyougetdejavu,dejavu,jumpscare,olivia,edit,capcut,trend,fyp,viral,,,,,,,,,,,,,
226,12300000,50,274300000,davidbeck,False,True,1379,friday,5:50:55,3900000,31200,45000000,10,25300,True,False,False,What If (I Told You I Like You),False,14,fy,fypg,xyzbca,asmr,trending,acnh,learnfromme,jamsession,satisfying,4u,4you,fouryoupage,4u,,,,,,,,,,
7203,54800000,9821,1300000000,spencerx,False,True,1259,wednesday,7:05:41,3900000,4046,31300000,20,10700,False,False,False,original sound,True,3,trend,comedy,prank,,,,,,,,,,,,,,,,,,,,
60800,161500,141,7400000,huffietheshorthair,False,False,1268,wednesday,12:06:35,3900000,26700,28300000,9,54500,False,False,False,original sound,True,14,cinderellamovie,foryoupage,fypシ,fyp,foryou,cat,catsoftiktok,cats,pets,petsoftiktok,viral,trend,britishshorthair,,,,,,,,,,
956,20400,26,3900000,giginini0826,False,False,70,friday,23:08:50,3900000,31500,23500000,7,825900,False,False,False,Dog & Cat,False,15,cats,catsoftiktok,pet,pets,petsoftiktok,cute,fyp,foryou,kitten,kittensoftiktok,feedfeed,animalsoftiktok,trending,feed,,trend,,,,,,,
190,31600000,31,472400000,juventus,False,True,2214,thursday,16:09:38,3900000,16700,53100000,5,187900,True,False,False,оригинальный звук,True,3,trend,tiktokcalcio,,,,,,,,,,,,,,,,,,,,,
51,154300,0,16500000,insanity4ko,False,False,82,sunday,22:39:10,3900000,11000,15500000,12,124300,False,False,False,Funny,False,10,xyzbca,linxes,marvelstudios,marvel,fyp,trend,follow,audiencereactions,spidermannowayhome,,,,,,,,,,,,,,
25500,16200000,1238,356200000,jonklaasen,False,True,827,monday,17:16:29,3900000,12300,22600000,60,37300,False,False,False,Sleepless,False,5,couple,couplegoals,wife,trend,comedy,,,,,,,,,,,,,,,,,,
20800,49400,37,4200000,johnytoetoes,False,False,6,friday,9:33:18,3900000,42000,22900000,10,139700,False,False,False,original sound,True,6,foryou,viral,comedy,funny,trend,,,,,,,,,,,,,,,,,,
1520,960000,85,57000000,mind.on.motivation,False,False,276,wednesday,21:04:44,3900000,67400,21300000,20,149100,False,False,False,original sound,True,9,foryou,blow,viral,trend,trending,sadedits,coldclips,22,,,,,,,,,,,,,,,
40100,7500000,4054,257500000,scottyhubs,False,True,588,tuesday,1:42:35,10200000,71200,64400000,13,877800,False,False,False,What Christmas Means to Me (feat. Stevie Wonder),False,5,handmadegifts,fy,fyp,christmas,,,,,,,,,,,,,,,,,,,
51000,7000000,496,229900000,chinpals,False,False,1088,saturday,16:16:59,10200000,51200,62500000,11,197800,False,False,False,original sound,True,6,,fyp,foryoupage,lenovojustbeyou,petlife,trending,,,,,,,,,,,,,,,,,
36,2600000,15,72000000,littlepanda6487,False,False,2348,monday,13:51:42,10200000,43000,103300000,6,619200,False,False,False,Cute,False,6,fyp,trending,cute,redpanda,duel,,,,,,,,,,,,,,,,,,
988,2700000,215,28300000,davinamichellemusic,False,True,409,friday,15:42:25,10200000,43500,51600000,15,65600,False,False,False,origineel geluid,True,6,acapella,reverb,foryou,foryoupage,fy,,,,,,,,,,,,,,,,,,
49800,181000,97,13200000,for_every_fai,False,False,75,saturday,0:10:26,10200000,57700,60200000,30,67600,False,False,False,Unconditionally X One Last Time,False,3,fyp,experimentosocial,,,,,,,,,,,,,,,,,,,,,
39,2000000,0,60300000,lishiyin_,False,False,451,monday,9:23:09,10200000,46400,161400000,16,587800,False,False,False,nhạc nền - Duy review đảo Phú Quý,True,10,funny,cute,pet,foryou,fyp,kitty,kitten,lishiyin,fypシ,,,,,,,,,,,,,,
15100,7500000,99,216100000,tracy.oj,False,True,1193,friday,22:49:51,10200000,33600,56600000,30,71400,True,False,False,original sound,True,1,fyp,,,,,,,,,,,,,,,,,,,,,,
49800,186300,15,12500000,timmy__fitz,False,False,6,tuesday,0:37:57,10200000,51400,65700000,10,328700,False,False,False,original sound,True,3,fyp,viral,,,,,,,,,,,,,,,,,,,,,
46900,1700000,92,73400000,vadao_tv,False,False,659,thursday,12:47:53,10200000,40900,70800000,60,51500,False,False,False,Life in Rio,False,13,dobermanpinscher,goat,vs,dog,therock,jonhcena,akimbo,fy,fyp,motivetion,viral,vaiprofycaramba,,,,,,,,,,,
70400,214100,7144,10600000,kittyunicornsplash,False,False,18,wednesday,4:08:00,10200000,34200,54000000,29,71900,False,False,False,Famous people use my sound,True,2,adamsfamily,,,,,,,,,,,,,,,,,,,,,,
24900,457400,116,23000000,june_banoon,False,False,758,wednesday,17:17:21,10100000,66700,47900000,14,100600,False,False,False,original sound,True,4,takistransformation,cat,catsoftiktok,,,,,,,,,,,,,,,,,,,,
121500,360400,1972,16500000,balakey,False,False,61,friday,13:01:48,10100000,266500,42300000,58,625500,False,False,False,Blake Banuelos YT,True,6,youtube,xyzbca,fyp,foryou,impostor,,,,,,,,,,,,,,,,,,
1090,909600,39,38200000,destineecosmetics,False,False,1712,wednesday,19:03:10,4700000,5403,57300000,48,1835,False,False,False,original sound,True,19,fy,fypシ,fypage,shiniquekosmetics,softskin,satisfying,viral,odlysatisfying,fypシ゚viral,womanownedbusiness,asmrsounds,fillingmachine,asmr,womanownedbusiness,,smallbusinessowner,smallbusiness,sugaredbody,sugarscrub,skincare,,,
2206,55800,113,4900000,leleditora,False,False,13,saturday,3:19:29,4700000,17600,21100000,29,15200,True,False,False,Mary On A Cross,False,6,harvarduniversity,university,universidade,fyp,fy,,,,,,,,,,,,,,,,,,
1044,2000000,9,22800000,bukelord,False,False,350,saturday,0:42:14,4700000,108800,69500000,42,335200,False,False,False,Love You So,False,7,nayibbukele,fypシ,pandillas,presidente,parati,fy,,,,,,,,,,,,,,,,,
14,282900,7,10400000,poptartguap,False,False,80,thursday,20:59:10,4600000,24700,41000000,0,59800,False,False,True,night mom,False,11,spongebobsquarepants,spongebobmeme,bikinibottom,horror,slideshow,real,fyp,fypシ,fy,viral,,,,,,,,,,,,,
299000,32000,1088,4700000,koby_ryan972,False,False,143,saturday,16:18:56,4600000,38300,39000000,15,71000,False,False,False,Monkeys Spinning Monkeys,False,2,,fy,,,,,,,,,,,,,,,,,,,,,
3817,77700,183,7500000,..disney.editzz,False,False,145,sunday,20:37:56,4700000,23000,18400000,27,174200,False,False,False,original sound,True,12,tangled,pureloneliness,disney,edit,disneyedit,foryoupage,fy,fypシ,f,insane,berserk,,,,,,,,,,,,
285,379300,1,17700000,squeez.master,False,False,113,tuesday,10:58:16,4600000,5429,38800000,21,26600,False,False,False,Originalton,True,6,fypシ,military,militarylife,viral,specialforces,,,,,,,,,,,,,,,,,,
444,333600,70,6700000,buschgardenstampabay,False,True,101,tuesday,15:30:28,4600000,35100,42900000,24,46800,False,False,False,original sound,True,5,fy,pov,buschgardens,tampa,,,,,,,,,,,,,,,,,,,
69500,152000,16,5000000,ayonoukuji,False,False,43,thursday,11:49:58,4600000,17000,33900000,77,16700,False,False,False,original sound - 3091,True,5,fyp,uwu,animevoice,onechan,,,,,,,,,,,,,,,,,,,
2878,20800000,250,283300000,mks.vision,False,False,1206,monday,17:59:55,4600000,24300,47000000,11,33000,False,False,False,original sound,True,3,anime,fy,,,,,,,,,,,,,,,,,,,,,
11000,14000000,113,455100000,sabina.sinr,False,True,730,monday,17:21:01,4600000,5538,27600000,41,6217,False,False,False,Such a Whore (Stellular Remix),False,12,,dúos,dueto,foryou,reaccionar,humor,risas,comedi,pt,reaction,reaccion,fy,,,,,,,,,,,
354,14700,16,4700000,21epalata,False,False,7,wednesday,7:43:33,4600000,7218,38300000,22,15000,False,False,False,Out of My League,False,6,foryoupage,fy,fyp,class,trend,,,,,,,,,,,,,,,,,,
8146,91400,360,5300000,cattini555,False,False,335,saturday,8:05:11,4600000,36000,19500000,11,453900,False,False,False,Streets x Kiss it better,True,3,cat,fy,,,,,,,,,,,,,,,,,,,,,
11200,21900,455,4600000,yunuetss,False,False,18,saturday,1:57:32,4600000,87700,36100000,16,326700,False,False,False,Helikopter,False,4,fy,fyp,fypシ,,,,,,,,,,,,,,,,,,,,
2199,217200,106,7900000,paulieandco,False,False,232,monday,15:43:07,7200000,60700,45100000,27,287400,True,False,False,Tokyo Drift,False,8,dogsofttiktok,dogs,rccars,drifting,trucks,viral,doglife,,,,,,,,,,,,,,,,
576,342200,72,11800000,impeccabl3,False,False,65,thursday,23:44:40,7200000,26000,47700000,19,36300,False,False,False,Cars That Go Boom,False,7,splash,viral,wow,russianswing,goviral,diving,,,,,,,,,,,,,,,,,
1019,65000,6,9200000,blockboyzz,False,False,136,wednesday,18:01:00,7200000,14700,35000000,53,26700,False,False,False,original sound,True,6,explore,relatable,viral,trending,blockboyzz,,,,,,,,,,,,,,,,,,
23100,1200000,5,111900000,ndasdnr,False,False,840,thursday,3:01:04,7200000,15000,58100000,50,107800,False,False,False,original sound,True,8,scene,blind,date,moment,shy,fypdongggggggggシ,video,,,,,,,,,,,,,,,,
1938,3400000,198,32200000,senseifranciscolopez,False,True,260,monday,21:07:04,7400000,36000,79300000,20,100300,False,False,False,sonido original,True,20,fit,defensapersonal,feminismo,foryou,viral,agresor,trends,trendingsong,acosado,secuestrador,secuestrofallido,foryoupage,acosocallegero,auto,,secuestrochallenge,mujeres,mujer,onlyinmycalvins,pv,pvp,,
73800,4500000,600,161100000,koriee_m,False,True,1157,thursday,1:14:11,7200000,33000,39000000,15,193800,False,False,False,original sound,True,3,viral,koriee_m,,,,,,,,,,,,,,,,,,,,,
143900,13300000,35,339400000,noeminikita,False,True,392,tuesday,14:55:49,7200000,33900,54300000,28,24500,True,False,False,I'm Legit,False,6,tiktok,viral,makeup,foryou,foryoupage,,,,,,,,,,,,,,,,,,
17,1400000,2,64200000,frenchbulldog.l.ove,False,False,2344,wednesday,7:38:29,7200000,43300,42700000,14,2000000,False,False,False,nhạc nền,True,11,foryoupage,french,frenchbulldog,frenchie,dog,puppy,baby,cute,dogsoftiktok,viral,,,,,,,,,,,,,
2475,564800,51,17600000,axelyamil_,False,False,342,sunday,21:04:40,7200000,140900,66400000,68,228100,False,False,False,sonido original,True,3,parati,fyp,,,,,,,,,,,,,,,,,,,,,
1869,2800000,77,40000000,leonstreetskills,False,False,296,thursday,17:42:17,7200000,60600,74800000,17,144400,True,False,False,,False,10,foryou,foryoupage,viral,football,futbol,brazil,brasil,neymar,fast,,,,,,,,,,,,,,
19000,10300000,184,678700000,abrameng,False,True,1957,tuesday,22:58:30,7200000,41100,32600000,8,108500,False,False,False,Mr.bandito1,True,6,fyp,foryoupage,viral,airheadsditchchallenge,welcomeweek,,,,,,,,,,,,,,,,,,
3907,679900,2559,8900000,playwithlife1979,False,False,131,wednesday,16:48:16,7200000,45400,63000000,25,74700,False,False,False,original sound,True,18,volcano,blowthisup,foryou,wow,amazing,nature,ocean,boat,swim,run,foryoupage,viral,warning,fy,,life,love,beauty,beautiful,,,,
5605,396500,128,13900000,lademaqui,False,False,100,monday,16:27:02,7200000,89900,37200000,30,80700,True,False,False,MONTERO (Call Me By Your Name),False,3,makeup,fyp,,,,,,,,,,,,,,,,,,,,,
226,12300000,50,274300000,davidbeck,False,True,1379,thursday,20:23:19,7200000,19900,109900000,31,29500,False,False,False,original sound,True,14,onlinedating,xyzbca,asmr,satisfying,fy,fypg,foryou,foryoupage,foryourpage,duet,trending,viral,4u,,,,,,,,,,
109500,2200000,659,82600000,mellocair,False,False,802,wednesday,22:41:23,10100000,82700,44400000,49,225200,False,False,False,original sound,True,7,foryou,mellocair,wdym,whatdoyoumeme,trending,cashappinbio,,,,,,,,,,,,,,,,,
171400,246900,776,14100000,sarahlujetic14,False,False,41,sunday,18:47:42,10100000,59200,75100000,10,413700,True,False,False,The ryujin hip trend,True,2,fyp,,,,,,,,,,,,,,,,,,,,,,
81700,1700000,199,51500000,smoovestevo,False,False,931,friday,22:37:05,10100000,45500,94700000,12,133100,True,False,False,original sound,True,5,pov,viral,sand,smoovestevo,,,,,,,,,,,,,,,,,,,
10900,18000000,1527,823000000,mdmotivator,False,True,1836,saturday,22:22:36,10100000,36400,53400000,34,61000,False,False,False,original sound,True,6,kindness,mentalhealth,strangers,holidayyourway,empath,,,,,,,,,,,,,,,,,,
3420,8900000,127,377800000,nickandcarrie,False,False,946,sunday,12:31:10,10100000,31800,65800000,54,172500,False,False,False,original sound,True,4,girlfriend,funny,reaction,,,,,,,,,,,,,,,,,,,,
26300,428100,79,30000000,kclemms,False,False,222,saturday,17:08:13,10100000,35600,70200000,15,753400,False,False,False,original sound,True,2,goldenretriever,,,,,,,,,,,,,,,,,,,,,,
9978,56700,608,11200000,memecuck,False,False,168,saturday,13:29:57,10100000,58800,54000000,14,1700000,False,False,False,original sound,True,3,meme,funnykids,,,,,,,,,,,,,,,,,,,,,
2896,1900000,58,31200000,diimpledanypaul786,False,False,630,tuesday,15:23:17,10100000,51700,88900000,54,255000,True,False,False,original sound - Dimple paul,True,7,foryou,fyp,teamdimps,viral,foryoupage,trending,content,,,,,,,,,,,,,,,,
250600,2500000,27,144700000,smileyjordynrylee,False,False,1048,monday,23:03:49,10100000,107200,42800000,57,158700,False,False,False,original sound,True,4,love,fyp,foryou,,,,,,,,,,,,,,,,,,,,
424,56100,12,11400000,angelikaflerko,False,False,460,wednesday,20:51:38,10100000,24600,65400000,18,42200,False,False,False,priscilla coded,True,7,balloons,pinkaesthetic,galentinesday,fyp,xyzbca,galentines,,,,,,,,,,,,,,,,,
68200,9900000,125,439200000,larobenz,False,False,3029,sunday,0:38:49,7200000,14600,37400000,22,139000,False,False,False,original sound,True,9,fyp,viral,funny,larobenz,comedy,siblings,kids,prank,,,,,,,,,,,,,,,
25200,1300000,1589,40300000,journywithcerebralpalsy,False,False,710,thursday,18:00:58,7200000,112400,96400000,7,299500,False,False,False,Helikopter,False,22,viral,blowthisup,dontletthisflop,ohno,helicopter,recreation,embarrassingmyself,fitness,fitnessmotivation,fitnesstiktok,womanpower,livelifetothefullest,liveyourbestlife,bodypositivity,,dontquit,youcandoit,youareenough,iamwoman,motivation,jdairmaxmode,sports,sportsdiary
61900,658300,657,29900000,reboir,False,False,388,sunday,10:06:08,7200000,68200,37700000,33,413800,True,False,False,original sound,True,9,foryou,foryoupage,fypシ,viral,fyp,pourtoi,reboir,glowup,,,,,,,,,,,,,,,
2134,2400000,2,392600000,dano2137,False,False,1534,monday,22:12:23,7200000,36300,58900000,12,354100,False,False,False,sonido original,True,1,,,,,,,,,,,,,,,,,,,,,,,
375,493100,13,20200000,sunny_emilio,False,False,66,tuesday,19:43:42,7100000,44800,58700000,17,160400,False,False,False,original sound,True,6,frenchie,pets,dog,funny,viral,,,,,,,,,,,,,,,,,,
289,10800,34,7200000,elpis.cup,False,False,36,wednesday,11:26:28,7100000,26700,33500000,81,57200,False,False,False,Barbie,True,8,barbie,2024goldenglobes,viral,barbiemovie,margotrobbie,fyp,jokoy,,,,,,,,,,,,,,,,
4309,2200000,106,32000000,ryanki7,False,False,1174,thursday,12:54:59,7100000,23000,67400000,8,128300,False,False,False,original sound,True,6,usa,tv,kick,tiktok,viral,,,,,,,,,,,,,,,,,,
38400,1600000,402,113500000,n0gitsxne,False,False,346,saturday,4:56:16,7100000,17000,47000000,24,71700,False,False,False,original sound,True,6,coraline,coralinetheory,henryselick,coralineedits,xyzbca,,,,,,,,,,,,,,,,,,
2063,508500,178,36200000,dakota.izard,False,False,320,wednesday,21:07:56,7100000,26700,36700000,59,319900,False,False,False,original sound,True,3,fyp,viral,brazilianphonk,,,,,,,,,,,,,,,,,,,,
2900,1200000,29,37200000,chandlerandalexis,False,True,995,thursday,15:49:03,7300000,17800,75500000,27,277600,False,False,False,original sound,True,4,couples,comedу,viral,,,,,,,,,,,,,,,,,,,,
14200,377000,713,8900000,mattfromhornblasters.com,False,True,415,sunday,15:27:00,7100000,2637,50400000,69,299900,False,False,False,original sound,True,12,aventador,crash,exoticcar,italian,sportscar,foryou,hornblasters,accident,damage,ouch,viral,,,,,,,,,,,,
9224,2200000,868,29400000,curtisroach,False,True,785,wednesday,21:44:04,7100000,47500,53500000,15,198700,False,False,False,BORED IN THE HOUSE,False,6,bored,fyp,foryou,xycba,rap,,,,,,,,,,,,,,,,,,
567,5500000,628,136900000,asquarecrew,False,False,805,wednesday,13:29:33,7100000,37300,112300000,19,65600,True,False,False,FLOWER,False,10,aayush,fyp,foryou,trend,viral,jisoo,flowerdancechallenge,blackpink,aayushandabhay,,,,,,,,,,,,,,
1969,193600,20,5600000,brians.uwu,False,False,2,thursday,2:05:32,4600000,35200,49000000,69,21900,False,False,False,sonido original,True,6,foryou,salon,xbyzca,viral,parati,,,,,,,,,,,,,,,,,,
1329,1900000,1,14700000,succiarte,False,False,297,sunday,3:15:43,4600000,42300,39200000,57,16700,False,False,False,Upside Down,False,9,tiedyetutorial,tiedyecompany,fypシ,foryou,tiedye,fyp,fy,tiedyechallenge,,,,,,,,,,,,,,,
255800,257000,291,11300000,sully_3,False,False,436,saturday,23:46:45,4600000,56500,22900000,15,64100,False,False,False,original sound,True,12,gym,girl,gymgirl,stronggirl,doritosflatlife,athlete,muscle,fyp,closertome,iwontbite,fy,,,,,,,,,,,,
